,RS_ME,ME_RS,ME_BA,BA_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export
2026-03-01 19:00:00+00:00,23.0,249.0,104.0,111.0,0.0,0.0,-7.0,226.0,0.0,219.0
2026-03-01 20:00:00+00:00,24.0,246.0,94.0,111.0,0.0,0.0,-17.0,222.0,0.0,205.0
2026-03-01 21:00:00+00:00,49.0,258.0,84.0,111.0,0.0,0.0,-27.0,209.0,0.0,182.0
2026-03-01 22:00:00+00:00,24.0,246.0,144.0,72.0,0.0,0.0,72.0,222.0,0.0,294.0
2026-03-01 23:00:00+00:00,25.0,168.0,114.0,37.0,0.0,0.0,77.0,143.0,0.0,220.0
2026-03-02 00:00:00+00:00,21.0,180.0,170.0,67.0,0.0,0.0,103.0,159.0,0.0,262.0
2026-03-02 01:00:00+00:00,20.0,193.0,174.0,35.0,0.0,0.0,139.0,173.0,0.0,312.0
2026-03-02 02:00:00+00:00,19.0,200.0,179.0,51.0,0.0,0.0,128.0,181.0,0.0,309.0
2026-03-02 03:00:00+00:00,19.0,198.0,174.0,60.0,0.0,0.0,114.0,179.0,0.0,293.0
2026-03-02 04:00:00+00:00,19.0,182.0,149.0,63.0,0.0,0.0,86.0,163.0,0.0,249.0
2026-03-02 05:00:00+00:00,24.0,180.0,151.0,46.0,0.0,0.0,105.0,156.0,0.0,261.0
2026-03-02 06:00:00+00:00,32.0,190.0,251.0,47.0,0.0,0.0,204.0,158.0,0.0,362.0
2026-03-02 07:00:00+00:00,26.0,219.0,260.0,47.0,0.0,0.0,213.0,193.0,0.0,406.0
2026-03-02 08:00:00+00:00,27.0,217.0,279.0,77.0,0.0,0.0,202.0,190.0,0.0,392.0
2026-03-02 09:00:00+00:00,31.0,225.0,281.0,99.0,0.0,0.0,182.0,194.0,0.0,376.0
2026-03-02 10:00:00+00:00,22.0,225.0,284.0,99.0,0.0,0.0,185.0,203.0,0.0,388.0
2026-03-02 11:00:00+00:00,22.0,225.0,299.0,112.0,0.0,0.0,187.0,203.0,0.0,390.0
2026-03-02 12:00:00+00:00,26.0,225.0,291.0,67.0,0.0,0.0,224.0,199.0,0.0,423.0
2026-03-02 13:00:00+00:00,50.0,225.0,260.0,47.0,0.0,0.0,213.0,175.0,0.0,388.0
2026-03-02 14:00:00+00:00,21.0,189.0,230.0,50.0,0.0,0.0,180.0,168.0,0.0,348.0
2026-03-02 15:00:00+00:00,28.0,194.0,99.0,104.0,0.0,0.0,-5.0,166.0,0.0,161.0
2026-03-02 16:00:00+00:00,52.0,209.0,102.0,141.0,0.0,0.0,-39.0,157.0,0.0,118.0
2026-03-02 17:00:00+00:00,53.0,263.0,79.0,161.0,0.0,0.0,-82.0,210.0,0.0,128.0
2026-03-02 18:00:00+00:00,63.0,228.0,96.0,161.0,0.0,0.0,-65.0,165.0,0.0,100.0
2026-03-02 19:00:00+00:00,53.0,219.0,51.0,141.0,0.0,0.0,-90.0,166.0,0.0,76.0
2026-03-02 20:00:00+00:00,45.0,209.0,71.0,112.0,0.0,0.0,-41.0,164.0,0.0,123.0
2026-03-02 21:00:00+00:00,68.0,209.0,21.0,67.0,0.0,0.0,-46.0,141.0,0.0,95.0
2026-03-02 22:00:00+00:00,33.0,209.0,73.0,115.0,0.0,0.0,-42.0,176.0,0.0,134.0
2026-03-02 23:00:00+00:00,86.0,155.0,137.0,72.0,0.0,0.0,65.0,69.0,0.0,134.0
2026-03-03 00:00:00+00:00,104.0,226.0,148.0,81.0,0.0,0.0,67.0,122.0,0.0,189.0
2026-03-03 01:00:00+00:00,68.0,226.0,128.0,87.0,0.0,0.0,41.0,158.0,0.0,199.0
2026-03-03 02:00:00+00:00,66.0,226.0,155.0,83.0,0.0,0.0,72.0,160.0,0.0,232.0
2026-03-03 03:00:00+00:00,86.0,226.0,156.0,72.0,0.0,0.0,84.0,140.0,0.0,224.0
2026-03-03 04:00:00+00:00,61.0,201.0,194.0,72.0,0.0,0.0,122.0,140.0,0.0,262.0
2026-03-03 05:00:00+00:00,22.0,252.0,278.0,72.0,0.0,0.0,206.0,230.0,0.0,436.0
2026-03-03 06:00:00+00:00,23.0,260.0,266.0,72.0,0.0,0.0,194.0,237.0,0.0,431.0
2026-03-03 07:00:00+00:00,26.0,260.0,238.0,83.0,0.0,0.0,155.0,234.0,0.0,389.0
2026-03-03 08:00:00+00:00,27.0,275.0,258.0,73.0,0.0,0.0,185.0,248.0,0.0,433.0
2026-03-03 09:00:00+00:00,19.0,260.0,230.0,73.0,0.0,0.0,157.0,241.0,0.0,398.0
2026-03-03 10:00:00+00:00,19.0,260.0,250.0,73.0,0.0,0.0,177.0,241.0,0.0,418.0
2026-03-03 11:00:00+00:00,18.0,268.0,186.0,73.0,0.0,0.0,113.0,250.0,0.0,363.0
2026-03-03 12:00:00+00:00,18.0,268.0,204.0,73.0,0.0,0.0,131.0,250.0,0.0,381.0
2026-03-03 13:00:00+00:00,18.0,266.0,191.0,73.0,0.0,0.0,118.0,248.0,0.0,366.0
2026-03-03 14:00:00+00:00,64.0,238.0,178.0,73.0,0.0,0.0,105.0,174.0,0.0,279.0
2026-03-03 15:00:00+00:00,25.0,245.0,188.0,98.0,0.0,0.0,90.0,220.0,0.0,310.0
2026-03-03 16:00:00+00:00,25.0,262.0,188.0,186.0,0.0,0.0,2.0,237.0,0.0,239.0
2026-03-03 17:00:00+00:00,72.0,264.0,186.0,154.0,0.0,0.0,32.0,192.0,0.0,224.0
2026-03-03 18:00:00+00:00,27.0,266.0,169.0,156.0,0.0,0.0,13.0,239.0,0.0,252.0
2026-03-03 19:00:00+00:00,43.0,245.0,163.0,163.0,0.0,0.0,0.0,202.0,0.0,202.0
2026-03-03 20:00:00+00:00,80.0,238.0,154.0,117.0,0.0,0.0,37.0,158.0,0.0,195.0
2026-03-03 21:00:00+00:00,65.0,250.0,140.0,107.0,0.0,0.0,33.0,185.0,0.0,218.0
2026-03-03 22:00:00+00:00,57.0,250.0,140.0,94.0,0.0,0.0,46.0,193.0,0.0,239.0
2026-03-03 23:00:00+00:00,98.0,202.0,155.0,42.0,0.0,0.0,113.0,104.0,0.0,217.0
2026-03-04 00:00:00+00:00,38.0,260.0,155.0,42.0,0.0,0.0,113.0,222.0,0.0,335.0
2026-03-04 01:00:00+00:00,38.0,260.0,151.0,42.0,0.0,0.0,109.0,222.0,0.0,331.0
2026-03-04 02:00:00+00:00,36.0,260.0,163.0,42.0,0.0,0.0,121.0,224.0,0.0,345.0
2026-03-04 03:00:00+00:00,40.0,260.0,144.0,42.0,0.0,0.0,102.0,220.0,0.0,322.0
2026-03-04 04:00:00+00:00,24.0,235.0,121.0,42.0,0.0,0.0,79.0,211.0,0.0,290.0
2026-03-04 05:00:00+00:00,20.0,260.0,257.0,42.0,0.0,0.0,215.0,240.0,0.0,455.0
2026-03-04 06:00:00+00:00,21.0,260.0,323.0,42.0,0.0,0.0,281.0,239.0,0.0,520.0
2026-03-04 07:00:00+00:00,134.0,268.0,270.0,50.0,0.0,0.0,220.0,134.0,0.0,354.0
2026-03-04 08:00:00+00:00,128.0,275.0,247.0,88.0,0.0,0.0,159.0,147.0,0.0,306.0
2026-03-04 09:00:00+00:00,98.0,260.0,205.0,73.0,0.0,0.0,132.0,162.0,0.0,294.0
2026-03-04 10:00:00+00:00,20.0,260.0,195.0,73.0,0.0,0.0,122.0,240.0,0.0,362.0
2026-03-04 11:00:00+00:00,20.0,260.0,190.0,73.0,0.0,0.0,117.0,240.0,0.0,357.0
2026-03-04 12:00:00+00:00,79.0,260.0,190.0,73.0,0.0,0.0,117.0,181.0,0.0,298.0
2026-03-04 13:00:00+00:00,140.0,258.0,186.0,73.0,0.0,0.0,113.0,118.0,0.0,231.0
2026-03-04 14:00:00+00:00,128.0,260.0,174.0,122.0,0.0,0.0,52.0,132.0,0.0,184.0
2026-03-04 15:00:00+00:00,140.0,267.0,254.0,213.0,0.0,0.0,41.0,127.0,0.0,168.0
2026-03-04 16:00:00+00:00,125.0,260.0,206.0,218.0,0.0,0.0,-12.0,135.0,0.0,123.0
2026-03-04 17:00:00+00:00,64.0,275.0,202.0,212.0,0.0,0.0,-10.0,211.0,0.0,201.0
2026-03-04 18:00:00+00:00,99.0,245.0,172.0,181.0,0.0,0.0,-9.0,146.0,0.0,137.0
2026-03-04 19:00:00+00:00,155.0,260.0,195.0,198.0,0.0,0.0,-3.0,105.0,0.0,102.0
2026-03-04 20:00:00+00:00,227.0,260.0,180.0,134.0,0.0,0.0,46.0,33.0,0.0,79.0
2026-03-04 21:00:00+00:00,179.0,230.0,180.0,150.0,0.0,0.0,30.0,51.0,0.0,81.0
2026-03-04 22:00:00+00:00,133.0,235.0,180.0,148.0,0.0,0.0,32.0,102.0,0.0,134.0
2026-03-04 23:00:00+00:00,59.0,227.0,207.0,145.0,0.0,0.0,62.0,168.0,0.0,230.0
2026-03-05 00:00:00+00:00,53.0,244.0,207.0,161.0,0.0,0.0,46.0,191.0,0.0,237.0
2026-03-05 01:00:00+00:00,68.0,255.0,207.0,179.0,0.0,0.0,28.0,187.0,0.0,215.0
2026-03-05 02:00:00+00:00,47.0,241.0,207.0,175.0,0.0,0.0,32.0,194.0,0.0,226.0
2026-03-05 03:00:00+00:00,53.0,241.0,207.0,162.0,0.0,0.0,45.0,188.0,0.0,233.0
2026-03-05 04:00:00+00:00,34.0,284.0,260.0,279.0,0.0,0.0,-19.0,250.0,0.0,231.0
2026-03-05 05:00:00+00:00,27.0,277.0,301.0,234.0,0.0,0.0,67.0,250.0,0.0,317.0
2026-03-05 06:00:00+00:00,27.0,277.0,259.0,163.0,0.0,0.0,96.0,250.0,0.0,346.0
2026-03-05 07:00:00+00:00,27.0,273.0,253.0,136.0,0.0,0.0,117.0,246.0,0.0,363.0
2026-03-05 08:00:00+00:00,81.0,262.0,232.0,152.0,0.0,0.0,80.0,181.0,0.0,261.0
2026-03-05 09:00:00+00:00,30.0,258.0,198.0,149.0,0.0,0.0,49.0,228.0,0.0,277.0
2026-03-05 10:00:00+00:00,25.0,260.0,203.0,169.0,0.0,0.0,34.0,235.0,0.0,269.0
2026-03-05 11:00:00+00:00,33.0,259.0,182.0,251.0,0.0,0.0,-69.0,226.0,0.0,157.0
2026-03-05 12:00:00+00:00,33.0,256.0,182.0,241.0,0.0,0.0,-59.0,223.0,0.0,164.0
2026-03-05 13:00:00+00:00,37.0,248.0,192.0,241.0,0.0,0.0,-49.0,211.0,0.0,162.0
2026-03-05 14:00:00+00:00,62.0,260.0,160.0,149.0,0.0,0.0,11.0,198.0,0.0,209.0
2026-03-05 15:00:00+00:00,52.0,267.0,147.0,249.0,0.0,0.0,-102.0,215.0,0.0,113.0
2026-03-05 16:00:00+00:00,64.0,299.0,260.0,247.0,77.0,172.0,13.0,235.0,-95.0,153.0
2026-03-05 17:00:00+00:00,54.0,289.0,253.0,201.0,77.0,173.0,52.0,235.0,-96.0,191.0
2026-03-05 18:00:00+00:00,40.0,275.0,253.0,201.0,70.0,173.0,52.0,235.0,-103.0,184.0
2026-03-05 19:00:00+00:00,204.0,326.0,40.0,227.0,400.0,35.0,-187.0,122.0,365.0,300.0
2026-03-05 20:00:00+00:00,316.0,255.0,45.0,288.0,592.0,0.0,-243.0,-61.0,592.0,288.0
2026-03-05 21:00:00+00:00,330.0,189.0,20.0,257.0,575.0,0.0,-237.0,-141.0,575.0,197.0
2026-03-05 22:00:00+00:00,326.0,199.0,20.0,295.0,600.0,0.0,-275.0,-127.0,600.0,198.0
2026-03-05 23:00:00+00:00,153.0,52.0,13.0,258.0,600.0,0.0,-245.0,-101.0,600.0,254.0
2026-03-06 00:00:00+00:00,186.0,61.0,27.0,214.0,600.0,0.0,-187.0,-125.0,600.0,288.0
2026-03-06 01:00:00+00:00,180.0,79.0,27.0,214.0,600.0,0.0,-187.0,-101.0,600.0,312.0
2026-03-06 02:00:00+00:00,185.0,60.0,27.0,213.0,600.0,0.0,-186.0,-125.0,600.0,289.0
2026-03-06 03:00:00+00:00,165.0,68.0,16.0,233.0,600.0,0.0,-217.0,-97.0,600.0,286.0
2026-03-06 04:00:00+00:00,188.0,147.0,64.0,233.0,555.0,0.0,-169.0,-41.0,555.0,345.0
2026-03-06 05:00:00+00:00,177.0,180.0,165.0,246.0,503.0,0.0,-81.0,3.0,503.0,425.0
2026-03-06 06:00:00+00:00,123.0,148.0,169.0,267.0,443.0,0.0,-98.0,25.0,443.0,370.0
2026-03-06 07:00:00+00:00,217.0,75.0,176.0,233.0,600.0,0.0,-57.0,-142.0,600.0,401.0
2026-03-06 08:00:00+00:00,239.0,132.0,21.0,193.0,562.0,0.0,-172.0,-107.0,562.0,283.0
2026-03-06 09:00:00+00:00,337.0,150.0,26.0,215.0,572.0,0.0,-189.0,-187.0,572.0,196.0
2026-03-06 10:00:00+00:00,342.0,147.0,20.0,214.0,572.0,0.0,-194.0,-195.0,572.0,183.0
2026-03-06 11:00:00+00:00,326.0,147.0,20.0,210.0,572.0,0.0,-190.0,-179.0,572.0,203.0
2026-03-06 12:00:00+00:00,324.0,159.0,25.0,221.0,572.0,0.0,-196.0,-165.0,572.0,211.0
2026-03-06 13:00:00+00:00,359.0,169.0,11.0,180.0,572.0,0.0,-169.0,-190.0,572.0,213.0
2026-03-06 14:00:00+00:00,227.0,127.0,44.0,208.0,600.0,0.0,-164.0,-100.0,600.0,336.0
2026-03-06 15:00:00+00:00,224.0,238.0,65.0,262.0,498.0,0.0,-197.0,14.0,498.0,315.0
2026-03-06 16:00:00+00:00,24.0,240.0,239.0,224.0,143.0,144.0,15.0,216.0,-1.0,230.0
2026-03-06 17:00:00+00:00,25.0,270.0,245.0,223.0,114.0,96.0,22.0,245.0,18.0,285.0
2026-03-06 18:00:00+00:00,26.0,247.0,160.0,223.0,142.0,79.0,-63.0,221.0,63.0,221.0
2026-03-06 19:00:00+00:00,188.0,230.0,164.0,290.0,347.0,73.0,-126.0,42.0,274.0,190.0
2026-03-06 20:00:00+00:00,265.0,190.0,103.0,315.0,476.0,10.0,-212.0,-75.0,466.0,179.0
2026-03-06 21:00:00+00:00,270.0,175.0,122.0,300.0,511.0,10.0,-178.0,-95.0,501.0,228.0
2026-03-06 22:00:00+00:00,248.0,105.0,64.0,233.0,592.0,0.0,-169.0,-143.0,592.0,280.0
2026-03-06 23:00:00+00:00,276.0,61.0,62.0,205.0,555.0,5.0,-143.0,-215.0,550.0,192.0
